#Parameters = {Lp=29.4; Ls=52.3; PinInsCon=4.1; Pincon=1.2; Pinlength=17.9; Wavelength=2; WavelengthsNumber=2; Wcon=12.7; Wf=2; Wp=35; Ws=56.5; conPlaceX=0; conPlaceY=21; h=1.61; hcon=1.7; hightSkrue=8; pinHole=2.4; tc=0.035; tykSkrue=6.2; y0=10; Mesh Pass=2}
#"Frequency / GHz"	"S1,1 (Mesh Pass=2) [Magnitude / dB]"
#-------------------------------------------------------
2.3735001087189	-9.6488660233542
2.3738000392914	-9.6581452463631
2.3740999698639	-9.6666329990242
2.3743999004364	-9.6743240202104
2.3747000694275	-9.6812142757869
2.3750000000000	-9.6873001353947
2.3752999305725	-9.6925777290810
2.3756000995636	-9.6970473288496
2.3759000301361	-9.7007047843530
2.3761999607086	-9.7035476799195
2.3764998912811	-9.7055774015787
2.3768000602722	-9.7067938842486
2.3770999908447	-9.7071955715000
2.3773999214172	-9.7067842690157
2.3777000904083	-9.7055611507426
2.3780000209808	-9.7035297390674
2.3782999515533	-9.7006894960374
2.3785998821259	-9.6970451443117
2.3789000511169	-9.6926016475668
2.3791999816895	-9.6873596695155
2.3794999122620	-9.6813275474202
2.3798000812531	-9.6745067484809
2.3801000118256	-9.6669071143760
2.3803999423981	-9.6585311857475
2.3807001113892	-9.6493868310226
2.3810000419617	-9.6394809479386
2.3812999725342	-9.6288215232309
2.3815999031067	-9.6174162320802
2.3819000720978	-9.6052724115883
2.3822000026703	-9.5923993541706
2.3824999332428	-9.5788077162507
2.3828001022339	-9.5645042908520
2.3831000328064	-9.5495022955124
2.3833999633789	-9.5338077160846
2.3836998939514	-9.5174340076872
2.3840000629425	-9.5003902906665
2.3842999935150	-9.4826888821875
2.3845999240875	-9.4643408248161
2.3849000930786	-9.4453571466732
2.3852000236511	-9.4257493636307
2.3854999542236	-9.4055302587999
2.3857998847961	-9.3847120661998
2.3861000537872	-9.3633049016458
2.3863999843597	-9.3413247931766
2.3866999149323	-9.3187812228531
2.3870000839233	-9.2956884205814
2.3873000144958	-9.2720586388593
2.3875999450684	-9.2479049501131
2.3879001140594	-9.2232403276582
2.3882000446320	-9.1980777065781
2.3884999752045	-9.1724302893653
2.3887999057770	-9.1463105648747
2.3891000747681	-9.1197322149140
2.3894000053406	-9.0927075560536
2.3896999359131	-9.0652504952753
2.3900001049042	-9.0373724917950
2.3903000354767	-9.0090873212193
2.3905999660492	-8.9804091364057
2.3908998966217	-8.9513486473956
2.3912000656128	-8.9219202011027
2.3914999961853	-8.8921339290715
2.3917999267578	-8.8620055840030
2.3921000957489	-8.8315450680430
2.3924000263214	-8.8007663189590
2.3926999568939	-8.7696792936860
2.3929998874664	-8.7382973327053
2.3933000564575	-8.7066324897302
2.3935999870300	-8.6746969516808
2.3938999176025	-8.6425004546484
2.3942000865936	-8.6100556742209
2.3945000171661	-8.5773745194692
2.3947999477386	-8.5444660328286
2.3951001167297	-8.5113423996704
2.3954000473022	-8.4780145274273
2.3956999778748	-8.4444921735838
2.3959999084473	-8.4107863695466
2.3963000774384	-8.3769053855424
2.3966000080109	-8.3428618521273
2.3968999385834	-8.3086636191464
2.3972001075745	-8.2743210592616
2.3975000381470	-8.2398435023686
2.3977999687195	-8.2052395867923
2.3980998992920	-8.1705191657376
2.3984000682831	-8.1356903474937
2.3986999988556	-8.1007620159566
2.3989999294281	-8.0657431910808
2.3993000984192	-8.0306403110664
2.3996000289917	-7.9954636002244
2.3998999595642	-7.9602196307038
2.4001998901367	-7.9249156339724
2.4005000591278	-7.8895604599578
2.4007999897003	-7.8541603386819
2.4010999202728	-7.8187219003808
2.4014000892639	-7.7832535643393
2.4017000198364	-7.7477603305677
2.4019999504089	-7.7122502910659
2.4022998809814	-7.6767299711206
2.4026000499725	-7.6412039424777
2.4028999805450	-7.6056786083733
2.4031999111176	-7.5701612361336
2.4035000801086	-7.5346566437491
2.4038000106812	-7.4991700074899
2.4040999412537	-7.4637070122985
2.4044001102448	-7.4282731647529
2.4047000408173	-7.3928726739502
2.4049999713898	-7.3575110256442
2.4052999019623	-7.3221931995707
2.4056000709534	-7.2869231382994
2.4059000015259	-7.2517063011457
2.4061999320984	-7.2165462870815
2.4065001010895	-7.1814471336282
2.4068000316620	-7.1464126312825
2.4070999622345	-7.1114482391706
2.4073998928070	-7.0765560670882
2.4077000617981	-7.0417402354850
2.4079999923706	-7.0070058163899
2.4082999229431	-6.9723540359128
2.4086000919342	-6.9377882738295
2.4089000225067	-6.9033132849240
2.4091999530792	-6.8689304775416
2.4094998836517	-6.8346444680005
2.4098000526428	-6.8004575190453
2.4100999832153	-6.7663712521350
2.4103999137878	-6.7323900767727
2.4107000827789	-6.6985143394962
2.4110000133514	-6.6647481787277
2.4112999439240	-6.6310946438879
2.4116001129150	-6.5975532587737
2.4119000434875	-6.5641285660601
2.4121999740601	-6.5308221966780
2.4124999046326	-6.4976340988870
2.4128000736237	-6.4645696741537
2.4131000041962	-6.4316281447989
2.4133999347687	-6.3988115012991
2.4137001037598	-6.3661232218419
2.4140000343323	-6.3335630035170
2.4142999649048	-6.3011326525275
2.4145998954773	-6.2688343302389
2.4149000644684	-6.2366687406298
2.4151999950409	-6.2046369256539
2.4154999256134	-6.1727420303384
2.4158000946045	-6.1409834925363
2.4161000251770	-6.1093622168681
2.4163999557495	-6.0778797095721
2.4166998863220	-6.0465378122840
2.4170000553131	-6.0153363826713
2.4172999858856	-5.9842767067286
2.4175999164581	-5.9533605610952
2.4179000854492	-5.9225871547000
2.4182000160217	-5.8919576511028
2.4184999465942	-5.8614722853587
2.4188001155853	-5.8311341748740
2.4191000461578	-5.8009403871380
2.4193999767303	-5.7708940422471
2.4196999073029	-5.7409951670776
2.4200000762939	-5.7112438207189
2.4203000068665	-5.6816400146640
2.4205999374390	-5.6521846999939
2.4209001064301	-5.6228788561349
2.4212000370026	-5.5937214467336
2.4214999675751	-5.5647133928891
2.4217998981476	-5.5358546020552
2.4221000671387	-5.5071469360529
2.4223999977112	-5.4785883471231
2.4226999282837	-5.4501796551394
2.4230000972748	-5.4219217487396
2.4233000278473	-5.3938144028170
2.4235999584198	-5.3658565638144
2.4238998889923	-5.3380508921756
2.4242000579834	-5.3103943750374
2.4244999885559	-5.2828896392108
2.4247999191284	-5.2555337039376
2.4251000881195	-5.2283291647670
2.4254000186920	-5.2012748897902
2.4256999492645	-5.1743697116613
2.4260001182556	-5.1476152870457
2.4263000488281	-5.1210114474625
2.4265999794006	-5.0945569426931
2.4268999099731	-5.0682516057463
2.4272000789642	-5.0420961288942
2.4275000095367	-5.0160884160417
2.4277999401093	-4.9902319236364
2.4281001091003	-4.9645218020893
2.4284000396729	-4.9389606115584
2.4286999702454	-4.9135480663210
2.4289999008179	-4.8882830060444
2.4293000698090	-4.8631652502810
2.4296000003815	-4.8381945338535
2.4298999309540	-4.8133706197576
2.4302000999451	-4.7886923516037
2.4305000305176	-4.7641613351608
2.4307999610901	-4.7397755693513
2.4310998916626	-4.7155338728658
2.4314000606537	-4.6914387281955
2.4316999912262	-4.6674863532279
2.4319999217987	-4.6436791976521
2.4323000907898	-4.6200143981487
2.4326000213623	-4.5964926509890
2.4328999519348	-4.5731137183957
2.4331998825073	-4.5498783179642
2.4335000514984	-4.5267827098331
2.4337999820709	-4.5038293568747
2.4340999126434	-4.4810162979530
2.4344000816345	-4.4583425672335
2.4347000122070	-4.4358096584363
2.4349999427795	-4.4134148315122
2.4353001117706	-4.3911596720271
2.4356000423431	-4.3690422854714
2.4358999729156	-4.3470625193620
2.4361999034882	-4.3252193960684
2.4365000724792	-4.3035136328895
2.4368000030518	-4.2819434099356
2.4370999336243	-4.2605077350968
2.4374001026154	-4.2392065232865
2.4377000331879	-4.2180413585996
2.4379999637604	-4.1970095838519
2.4382998943329	-4.1761102883126
2.4386000633240	-4.1553433998814
2.4388999938965	-4.1347096746710
2.4391999244690	-4.1142065142798
2.4395000934601	-4.0938339015326
2.4398000240326	-4.0735925951705
2.4400999546051	-4.0534800386458
2.4403998851776	-4.0334970688509
2.4407000541687	-4.0136419730631
2.4409999847412	-3.9939147569145
2.4412999153137	-3.9743145746584
2.4416000843048	-3.9548422045706
2.4419000148773	-3.9354952835529
2.4421999454498	-3.9162737393179
2.4425001144409	-3.8971767822820
2.4428000450134	-3.8782053126112
2.4430999755859	-3.8593560654555
2.4433999061584	-3.8406307410140
2.4437000751495	-3.8220269165814
2.4440000057220	-3.8035463314767
2.4442999362946	-3.7851849747678
2.4446001052856	-3.7669453908240
2.4449000358582	-3.7488259951712
2.4451999664307	-3.7308260878271
2.4454998970032	-3.7129442308125
2.4458000659943	-3.6951805152765
2.4460999965668	-3.6775350189035
2.4463999271393	-3.6600054738731
2.4467000961304	-3.6425928573077
2.4470000267029	-3.6252957542496
2.4472999572754	-3.6081126809315
2.4475998878479	-3.5910453202368
2.4479000568390	-3.5740915874388
2.4481999874115	-3.5572500503142
2.4484999179840	-3.5405216412666
2.4488000869751	-3.5239057614244
2.4491000175476	-3.5074003497078
2.4493999481201	-3.4910062698007
2.4497001171112	-3.4747215215323
2.4500000476837	-3.4585469802917
2.4502999782562	-3.4424813739384
2.4505999088287	-3.4265234104157
2.4509000778198	-3.4106740899287
2.4512000083923	-3.3949305981234
2.4514999389648	-3.3792938969565
2.4518001079559	-3.3637627723560
2.4521000385284	-3.3483374828148
2.4523999691010	-3.3330167618428
2.4526998996735	-3.3177993939396
2.4530000686646	-3.3026863684000
2.4532999992371	-3.2876750400276
2.4535999298096	-3.2727664132001
2.4539000988007	-3.2579592363258
2.4542000293732	-3.2432524215691
2.4544999599457	-3.2286476480085
2.4547998905182	-3.2141402069168
2.4551000595093	-3.1997333000058
2.4553999900818	-3.1854248746575
2.4556999206543	-3.1712140859504
2.4560000896454	-3.1571011381472
2.4563000202179	-3.1430840541424
2.4565999507904	-3.1291640483776
2.4568998813629	-3.1153392799725
2.4572000503540	-3.1016093717207
2.4574999809265	-3.0879739925962
2.4577999114990	-3.0744319798052
2.4581000804901	-3.0609830591674
2.4584000110626	-3.0476276023726
2.4586999416351	-3.0343637928434
2.4590001106262	-3.0211913409621
2.4593000411987	-3.0081098431098
2.4595999717712	-2.9951184308348
2.4598999023438	-2.9822166764928
2.4602000713348	-2.9694042790836
2.4605000019073	-2.9566810255597
2.4607999324799	-2.9440443814076
2.4611001014709	-2.9314962764301
2.4614000320435	-2.9190342353030
2.4616999626160	-2.9066587845593
2.4619998931885	-2.8943695831856
2.4623000621796	-2.8821643149186
2.4625999927521	-2.8700447614567
2.4628999233246	-2.8580086247003
2.4632000923157	-2.8460562928205
2.4635000228882	-2.8341862321086
2.4637999534607	-2.8223988421039
2.4640998840332	-2.8106939125767
2.4644000530243	-2.7990690718185
2.4646999835968	-2.7875255575436
2.4649999141693	-2.7760610175359
2.4653000831604	-2.7646767851732
2.4656000137329	-2.7533717761221
2.4658999443054	-2.7421444863645
2.4662001132965	-2.7309960865459
2.4665000438690	-2.7199249552741
2.4667999744415	-2.7089303447878
2.4670999050140	-2.6980112962738
2.4674000740051	-2.6871698109342
2.4677000045776	-2.6764014364820
2.4679999351501	-2.6657087769664
2.4683001041412	-2.6550897572228
2.4686000347137	-2.6445447641910
2.4688999652863	-2.6340722407226
2.4691998958588	-2.6236736187670
2.4695000648499	-2.6133456853649
2.4697999954224	-2.6030899278016
2.4700999259949	-2.5929041910452
2.4704000949860	-2.5827895598869
2.4707000255585	-2.5727451909301
2.4709999561310	-2.5627704326205
2.4712998867035	-2.5528636023878
2.4716000556946	-2.5430247814523
2.4718999862671	-2.5332544909453
2.4721999168396	-2.5235517775573
2.4725000858307	-2.5139168279113
2.4728000164032	-2.5043465179091
2.4730999469757	-2.4948422385831
2.4734001159668	-2.4854038634531
2.4737000465393	-2.4760300878900
2.4739999771118	-2.4667199937548
2.4742999076843	-2.4574753545793
2.4746000766754	-2.4482917288556
2.4749000072479	-2.4391728757527
2.4751999378204	-2.4301160111640
2.4755001068115	-2.4211196797862
2.4758000373840	-2.4121866097010
2.4760999679565	-2.4033126833581
2.4763998985291	-2.3944997847970
2.4767000675201	-2.3857464287116
2.4769999980927	-2.3770527362132
2.4772999286652	-2.3684178371238
2.4776000976562	-2.3598416634450
2.4779000282288	-2.3513235994039
2.4781999588013	-2.3428634356046
2.4784998893738	-2.3344592703035
2.4788000583649	-2.3261110047060
2.4790999889374	-2.3178197825528
2.4793999195099	-2.3095844139410
2.4797000885010	-2.3014040104143
2.4800000190735	-2.2932786330512
2.4802999496460	-2.2852064191948
2.4806001186371	-2.2771888593346
2.4809000492096	-2.2692243015375
2.4811999797821	-2.2613133102596
2.4814999103546	-2.2534529967605
2.4818000793457	-2.2456456191502
2.4821000099182	-2.2378895746433
2.4823999404907	-2.2301856401190
2.4827001094818	-2.2225302081513
2.4830000400543	-2.2149270212752
2.4832999706268	-2.2073722740787
2.4835999011993	-2.1998682314413
2.4839000701904	-2.1924114127837
2.4842000007629	-2.1850031417036
2.4844999313354	-2.1776427393160
2.4848001003265	-2.1703309497296
2.4851000308990	-2.1630654695045
2.4853999614716	-2.1558467366438
2.4856998920441	-2.1486743971553
2.4860000610352	-2.1415477341820
2.4862999916077	-2.1344669280523
2.4865999221802	-2.1274312685185
2.4869000911713	-2.1204393163055
2.4872000217438	-2.1134924573830
2.4874999523163	-2.1065882009947
2.4877998828888	-2.0997280667986
2.4881000518799	-2.0929107387050
2.4883999824524	-2.0861357914610
2.4886999130249	-2.0794035095551
2.4890000820160	-2.0727129144674
2.4893000125885	-2.0660623025832
2.4895999431610	-2.0594544868564
2.4899001121521	-2.0528860950416
2.4902000427246	-2.0463594048684
2.4904999732971	-2.0398710315063
2.4907999038696	-2.0334222725710
2.4911000728607	-2.0270126964543
2.4914000034332	-2.0206411510636
2.4916999340057	-2.0143090269094
2.4920001029968	-2.0080134862732
2.4923000335693	-2.0017567083286
2.4925999641418	-1.9955366920466
2.4928998947144	-1.9893543373655
2.4932000637054	-1.9832065456942
2.4934999942780	-1.9770948805380
2.4937999248505	-1.9710202452833
2.4941000938416	-1.9649804295100
2.4944000244141	-1.9589751263788
2.4946999549866	-1.9530053979938
2.4949998855591	-1.9470686641646
2.4953000545502	-1.9411662159050
2.4955999851227	-1.9352974109776
2.4958999156952	-1.9294627027045
2.4962000846863	-1.9236598703458
2.4965000152588	-1.9178905776347
2.4967999458313	-1.9121516628693
2.4971001148224	-1.9064468246154
2.4974000453949	-1.9007718201523
2.4976999759674	-1.8951296266934
2.4979999065399	-1.8895172134609
2.4983000755310	-1.8839356374694
2.4986000061035	-1.8783841549239
2.4988999366760	-1.8728624943154
2.4992001056671	-1.8673711118933
2.4995000362396	-1.8619085531542
2.4997999668121	-1.8564759864689
2.5000998973846	-1.8510713604026
2.5004000663757	-1.8456950144535
2.5006999969482	-1.8403466898074
2.5009999275208	-1.8350266031782
2.5013000965118	-1.8297347339790
2.5016000270844	-1.8244696378210
2.5018999576569	-1.8192302335034
2.5021998882294	-1.8140188703357
2.5025000572205	-1.8088337562445
2.5027999877930	-1.8036742856509
2.5030999183655	-1.7985407913741
2.5034000873566	-1.7934332559916
2.5037000179291	-1.7883507293454
2.5039999485016	-1.7832941299842
2.5043001174927	-1.7782612157220
2.5046000480652	-1.7732534906394
2.5048999786377	-1.7682698896927
2.5051999092102	-1.7633102779167
2.5055000782013	-1.7583740579445
2.5058000087738	-1.7534619252585
2.5060999393463	-1.7485724544267
2.5064001083374	-1.7437068001787
2.5067000389099	-1.7388632026159
2.5069999694824	-1.7340433972003
2.5072999000549	-1.7292449223039
2.5076000690460	-1.7244684748115
2.5078999996185	-1.7197149557542
2.5081999301910	-1.7149826139514
2.5085000991821	-1.7102712375790
2.5088000297546	-1.7055818033051
2.5090999603271	-1.7009122383454
2.5093998908997	-1.6962639419031
2.5097000598907	-1.6916366535930
2.5099999904633	-1.6870296617083
2.5102999210358	-1.6824428310288
2.5106000900269	-1.6778765322443
2.5109000205994	-1.6733296760194
2.5111999511719	-1.6688018074158
2.5114998817444	-1.6642941934681
2.5118000507355	-1.6598059975473
2.5120999813080	-1.6553361949714
2.5123999118805	-1.6508861108098
2.5127000808716	-1.6464542774026
2.5130000114441	-1.6420411309073
2.5132999420166	-1.6376467920400
2.5136001110077	-1.6332697284060
2.5139000415802	-1.6289118979688
2.5141999721527	-1.6245713280680
2.5144999027252	-1.6202478829095
2.5148000717163	-1.6159435160896
2.5151000022888	-1.6116553847056
2.5153999328613	-1.6073853593729
2.5157001018524	-1.6031318633183
2.5160000324249	-1.5988958901029
2.5162999629974	-1.5946775611044
2.5165998935699	-1.5904750449728
2.5169000625610	-1.5862897642789
2.5171999931335	-1.5821197200435
2.5174999237061	-1.5779677201293
2.5178000926971	-1.5738316724815
2.5181000232697	-1.5697111395345
2.5183999538422	-1.5656066756347
2.5186998844147	-1.5615199532892
2.5190000534058	-1.5574474693398
2.5192999839783	-1.5533907642037
2.5195999145508	-1.5493499617002
2.5199000835419	-1.5453243616630
2.5202000141144	-1.5413150713581
2.5204999446869	-1.5373206981729
2.5208001136780	-1.5333421913762
2.5211000442505	-1.5293787176899
2.5213999748230	-1.5254299997027
2.5216999053955	-1.5214965658597
2.5220000743866	-1.5175775998975
2.5223000049591	-1.5136746035670
2.5225999355316	-1.5097865926656
2.5229001045227	-1.5059120461883
2.5232000350952	-1.5020527494796
2.5234999656677	-1.4982088267173
2.5237998962402	-1.4943786198331
2.5241000652313	-1.4905643160929
2.5243999958038	-1.4867632917602
2.5246999263763	-1.4829766382858
2.5250000953674	-1.4792048936295
2.5253000259399	-1.4754472209221
2.5255999565125	-1.4717045705156
2.5258998870850	-1.4679765173001
2.5262000560760	-1.4642614053784
2.5264999866486	-1.4605618263150
2.5267999172211	-1.4568763970421
2.5271000862122	-1.4532042828038
2.5274000167847	-1.4495471163406
2.5276999473572	-1.4459036468272
2.5280001163483	-1.4422742766460
2.5283000469208	-1.4386593984110
2.5285999774933	-1.4350587326123
2.5288999080658	-1.4314719738381
2.5292000770569	-1.4279000826929
2.5295000076294	-1.4243414029488
2.5297999382019	-1.4207975471798
2.5301001071930	-1.4172672763450
2.5304000377655	-1.4137515380817
2.5306999683380	-1.4102501777848
2.5309998989105	-1.4067611394013
2.5313000679016	-1.4032882100739
2.5315999984741	-1.3998291904619
2.5318999290466	-1.3963836673692
2.5322000980377	-1.3929534099891
2.5325000286102	-1.3895367322279
2.5327999591827	-1.3861344685427
2.5330998897552	-1.3827458938121
2.5334000587463	-1.3793723812543
2.5336999893188	-1.3760128101641
2.5339999198914	-1.3726682344338
2.5343000888824	-1.3693368890945
2.5346000194550	-1.3660213244088
2.5348999500275	-1.3627196742723
2.5352001190186	-1.3594331970612
2.5355000495911	-1.3561604176225
2.5357999801636	-1.3529020392765
2.5360999107361	-1.3496592107127
2.5364000797272	-1.3464308500974
2.5367000102997	-1.3432164099926
2.5369999408722	-1.3400178510473
2.5373001098633	-1.3368333226626
2.5376000404358	-1.3336634844251
2.5378999710083	-1.3305094711193
2.5381999015808	-1.3273701127430
