!CSV A.01.01
!Keysight Technologies,N5227A,US51270324,A.10.65.16
!Date: Friday, November 07, 2025 00:22:59
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG)
2338600000,0.47806269,-0.26358476
2338800000,0.47681999,-0.2645255
2339000000,0.47552389,-0.2655035
2339200000,0.47420949,-0.26678056
2339400000,0.47307035,-0.26752186
2339600000,0.47179073,-0.26843858
2339800000,0.47060937,-0.26903418
2340000000,0.46921802,-0.27021
2340200000,0.46815205,-0.27115682
2340400000,0.46718037,-0.27186656
2340600000,0.46567208,-0.27299652
2340800000,0.46452549,-0.27408558
2341000000,0.46324635,-0.27510479
2341200000,0.46201181,-0.27575991
2341400000,0.46066472,-0.27670765
2341600000,0.45918861,-0.27769056
2341800000,0.45809677,-0.27868751
2342000000,0.45684153,-0.27937916
2342200000,0.45560634,-0.28026924
2342400000,0.45450923,-0.28123385
2342600000,0.45314312,-0.28200319
2342800000,0.45172584,-0.28332257
2343000000,0.45066094,-0.28386641
2343200000,0.44927132,-0.28458127
2343400000,0.44810924,-0.28568497
2343600000,0.44700208,-0.28662601
2343800000,0.44537428,-0.28686851
2344000000,0.444159,-0.28810012
2344200000,0.44313204,-0.28914562
2344400000,0.4415879,-0.28991488
2344600000,0.44023141,-0.29073378
2344800000,0.43893766,-0.29151684
2345000000,0.43816552,-0.29247189
2345200000,0.43674833,-0.29325002
2345400000,0.43535316,-0.29415682
2345600000,0.43383676,-0.29464182
2345800000,0.43279904,-0.29526898
2346000000,0.43128735,-0.29609138
2346200000,0.43011734,-0.29699504
2346400000,0.42871803,-0.29763332
2346600000,0.42740053,-0.29829848
2346800000,0.42592043,-0.29896781
2347000000,0.42484245,-0.30005187
2347200000,0.42354515,-0.30057701
2347400000,0.42253956,-0.30128908
2347600000,0.42132598,-0.30219072
2347800000,0.41965759,-0.30309713
2348000000,0.41840705,-0.30355263
2348200000,0.4170132,-0.30429712
2348400000,0.4157207,-0.30492908
2348600000,0.41496497,-0.30592045
2348800000,0.41354087,-0.30632484
2349000000,0.41255295,-0.30705786
2349200000,0.41076598,-0.30771336
2349400000,0.40939239,-0.30861649
2349600000,0.40831411,-0.30885726
2349800000,0.40716046,-0.30986184
2350000000,0.40572986,-0.31053248
2350200000,0.40448001,-0.31129903
2350400000,0.40297478,-0.31187555
2350600000,0.40169477,-0.3125599
2350800000,0.40068105,-0.31335843
2351000000,0.39940226,-0.31383371
2351200000,0.39804509,-0.31460288
2351400000,0.3969329,-0.31519738
2351600000,0.39556456,-0.31587538
2351800000,0.39420065,-0.31627595
2352000000,0.39305025,-0.31682938
2352200000,0.39181852,-0.31758383
2352400000,0.39049372,-0.31817982
2352600000,0.38900942,-0.31866491
2352800000,0.38785121,-0.3195585
2353000000,0.38661626,-0.3200888
2353200000,0.38550088,-0.32084423
2353400000,0.38391456,-0.32112491
2353600000,0.38261619,-0.32196805
2353800000,0.38143319,-0.32264897
2354000000,0.38002771,-0.32318208
2354200000,0.37877682,-0.32388654
2354400000,0.37759143,-0.32431442
2354600000,0.37628609,-0.32496467
2354800000,0.37510249,-0.32581225
2355000000,0.37372851,-0.32573646
2355200000,0.37215722,-0.32629591
2355400000,0.37099698,-0.326754
2355600000,0.36983562,-0.32756627
2355800000,0.36840019,-0.32807669
2356000000,0.36707759,-0.32859474
2356200000,0.36610839,-0.32927647
2356400000,0.3646355,-0.32962149
2356600000,0.3630912,-0.3302407
2356800000,0.36195165,-0.33072692
2357000000,0.36101288,-0.33117837
2357200000,0.35956463,-0.33181244
2357400000,0.35824308,-0.33231318
2357600000,0.35697314,-0.33268282
2357800000,0.35588804,-0.33345446
2358000000,0.35417059,-0.33371767
2358200000,0.35323977,-0.33427882
2358400000,0.35166535,-0.33458167
2358600000,0.35042301,-0.3350018
2358800000,0.34910288,-0.33543244
2359000000,0.3478241,-0.3359876
2359200000,0.34645259,-0.3366197
2359400000,0.3454785,-0.33720338
2359600000,0.34433612,-0.33767912
2359800000,0.34280246,-0.33773544
2360000000,0.34136802,-0.338467
2360200000,0.34005788,-0.33899823
2360400000,0.3389186,-0.33932546
2360600000,0.3377983,-0.33960238
2360800000,0.33630264,-0.33984312
2361000000,0.33482864,-0.34031054
2361200000,0.33375111,-0.34065542
2361400000,0.33225474,-0.34108931
2361600000,0.33109242,-0.34159157
2361800000,0.32980055,-0.34215438
2362000000,0.3282229,-0.34239352
2362200000,0.32729572,-0.34300107
2362400000,0.32585031,-0.34326744
2362600000,0.32450289,-0.34362268
2362800000,0.32330632,-0.34414086
2363000000,0.3218604,-0.3445181
2363200000,0.32068831,-0.34494597
2363400000,0.3195537,-0.34506077
2363600000,0.31790423,-0.34512836
2363800000,0.31688109,-0.34571883
2364000000,0.31563386,-0.34623098
2364200000,0.31440675,-0.34646532
2364400000,0.31303772,-0.34664142
2364600000,0.31157964,-0.34705019
2364800000,0.31024161,-0.34703612
2365000000,0.30876845,-0.34735638
2365200000,0.30761606,-0.3480877
2365400000,0.30637911,-0.34818837
2365600000,0.30480608,-0.34849057
2365800000,0.30366209,-0.34880057
2366000000,0.30265632,-0.34920391
2366200000,0.3012931,-0.34958458
2366400000,0.29974827,-0.34978265
2366600000,0.29835498,-0.35000187
2366800000,0.29710302,-0.35015434
2367000000,0.29577914,-0.35033232
2367200000,0.29465348,-0.35060117
2367400000,0.2930626,-0.35094503
2367600000,0.29171243,-0.35118657
2367800000,0.29040208,-0.3514486
2368000000,0.28914222,-0.35155144
2368200000,0.28798041,-0.35197014
2368400000,0.2865943,-0.35225371
2368600000,0.28521937,-0.35228983
2368800000,0.28371623,-0.35234836
2369000000,0.28255746,-0.35292259
2369200000,0.28141516,-0.35320556
2369400000,0.28001976,-0.35346252
2369600000,0.27861637,-0.35355753
2369800000,0.2775211,-0.3536562
2370000000,0.27614784,-0.35387719
2370200000,0.27485603,-0.3540608
2370400000,0.27318853,-0.354388
2370600000,0.27200022,-0.35443899
2370800000,0.2706576,-0.35446829
2371000000,0.2693581,-0.35472023
2371200000,0.26776332,-0.35505894
2371400000,0.26660556,-0.35498738
2371600000,0.26538676,-0.35527784
2371800000,0.26356786,-0.35532412
2372000000,0.26251128,-0.3555176
2372200000,0.26117793,-0.35557106
2372400000,0.25986907,-0.35605043
2372600000,0.25841725,-0.3559806
2372800000,0.25720865,-0.35598713
2373000000,0.2558971,-0.35600224
2373200000,0.25447884,-0.35618109
2373400000,0.25296968,-0.35625109
2373600000,0.25173101,-0.3564198
2373800000,0.25026876,-0.35642144
2374000000,0.24896723,-0.3567636
2374200000,0.2474495,-0.35669291
2374400000,0.24610646,-0.35667267
2374600000,0.24446072,-0.35662895
2374800000,0.24303186,-0.3568258
2375000000,0.24198042,-0.35683548
2375200000,0.24061471,-0.35683703
2375400000,0.23921259,-0.35683554
2375600000,0.23783311,-0.35696909
2375800000,0.23641326,-0.35713777
2376000000,0.2349149,-0.35693955
2376200000,0.23375297,-0.35712731
2376400000,0.23226792,-0.35694891
2376600000,0.23072298,-0.35714367
2376800000,0.22922696,-0.35691383
2377000000,0.2277804,-0.35674721
2377200000,0.22650421,-0.35683554
2377400000,0.22525306,-0.35694847
2377600000,0.22399092,-0.35702762
2377800000,0.22228552,-0.35710508
2378000000,0.22100879,-0.3566992
2378200000,0.21942364,-0.35678425
2378400000,0.21818671,-0.35675958
2378600000,0.21666054,-0.35658994
2378800000,0.21503036,-0.35650083
2379000000,0.21392202,-0.35634223
2379200000,0.21249762,-0.35619134
2379400000,0.21075298,-0.35621837
2379600000,0.20940791,-0.35604233
2379800000,0.20791581,-0.35593176
2380000000,0.20678045,-0.35574082
2380200000,0.2054508,-0.35566998
2380400000,0.20383456,-0.35549387
2380600000,0.20234506,-0.35550922
2380800000,0.20088211,-0.35529467
2381000000,0.19926926,-0.35472116
2381200000,0.19780624,-0.35488725
2381400000,0.19640602,-0.35474658
2381600000,0.19514038,-0.35445479
2381800000,0.19392201,-0.35441917
2382000000,0.19239642,-0.35422066
2382200000,0.19094962,-0.35383093
2382400000,0.18939954,-0.35360658
2382600000,0.18794748,-0.35345441
2382800000,0.18613838,-0.35294417
2383000000,0.18493183,-0.35287741
2383200000,0.18336612,-0.35235804
2383400000,0.18216845,-0.35249844
2383600000,0.18063517,-0.35182476
2383800000,0.1790951,-0.35153967
2384000000,0.1777871,-0.35133204
2384200000,0.1761549,-0.35087758
2384400000,0.17475177,-0.3506833
2384600000,0.17353831,-0.35034716
2384800000,0.17188257,-0.34991637
2385000000,0.17045091,-0.34983242
2385200000,0.16877475,-0.34949198
2385400000,0.1674867,-0.34906438
2385600000,0.16613343,-0.34875438
2385800000,0.16465585,-0.34812006
2386000000,0.16319361,-0.3478041
2386200000,0.16185962,-0.34731644
2386400000,0.16050346,-0.34718761
2386600000,0.15904535,-0.34669408
2386800000,0.15764776,-0.34611481
2387000000,0.15603986,-0.34583703
2387200000,0.15465862,-0.34524557
2387400000,0.1531889,-0.34491342
2387600000,0.1518323,-0.34458223
2387800000,0.1503893,-0.34406629
2388000000,0.14894892,-0.34365976
2388200000,0.14750817,-0.34312597
2388400000,0.14609367,-0.34273085
2388600000,0.14467128,-0.34222975
2388800000,0.14327033,-0.34170192
2389000000,0.14175074,-0.34128273
2389200000,0.14029349,-0.34083182
2389400000,0.13888659,-0.34048954
2389600000,0.13743387,-0.3397902
2389800000,0.13595019,-0.3394669
2390000000,0.13464895,-0.33900777
2390200000,0.13314557,-0.3383497
2390400000,0.13167454,-0.3377938
2390600000,0.13024755,-0.33681986
2390800000,0.12888074,-0.33640701
2391000000,0.12750673,-0.33626896
2391200000,0.12616153,-0.33560899
2391400000,0.12453291,-0.33511779
2391600000,0.12315018,-0.33419386
2391800000,0.12166918,-0.33366039
2392000000,0.12027545,-0.33310515
2392200000,0.1189298,-0.33274123
2392400000,0.11738878,-0.33202812
2392600000,0.11603276,-0.33157906
2392800000,0.11458354,-0.33092478
2393000000,0.1131773,-0.33021343
2393200000,0.11181208,-0.32943791
2393400000,0.11038264,-0.3290675
2393600000,0.10883436,-0.32849747
2393800000,0.10740411,-0.32778278
2394000000,0.10598394,-0.32706776
2394200000,0.10476101,-0.32670829
2394400000,0.10326111,-0.32575881
2394600000,0.10147022,-0.32507893
2394800000,0.10008418,-0.32429406
2395000000,0.098588757,-0.32333201
2395200000,0.097330369,-0.32267857
2395400000,0.09589304,-0.32205662
2395600000,0.094403423,-0.32134715
2395800000,0.092956685,-0.32053733
2396000000,0.091549821,-0.31986302
2396200000,0.08989834,-0.31912053
2396400000,0.088564157,-0.31847286
2396600000,0.087101519,-0.31771591
2396800000,0.085826121,-0.31698704
2397000000,0.084082909,-0.31599855
2397200000,0.082950614,-0.31543773
2397400000,0.081477329,-0.31450242
2397600000,0.080047637,-0.31380266
2397800000,0.078527063,-0.31284979
2398000000,0.077153906,-0.31172091
2398200000,0.075701475,-0.31095505
2398400000,0.074192539,-0.31024814
2398600000,0.072549388,-0.30943912
2398800000,0.071212023,-0.30838168
2399000000,0.070088565,-0.30759391
2399200000,0.068469927,-0.30682519
2399400000,0.067211673,-0.30576622
2399600000,0.065751754,-0.30464992
2399800000,0.064279601,-0.30389041
2400000000,0.062845066,-0.30288902
2400200000,0.061420582,-0.30218863
2400400000,0.060111828,-0.30096456
2400600000,0.058697689,-0.30001539
2400800000,0.057266507,-0.29918477
2401000000,0.055814542,-0.29803482
2401200000,0.054467,-0.29711044
2401400000,0.053277291,-0.29649836
2401600000,0.051874496,-0.29524523
2401800000,0.050389476,-0.29437789
2402000000,0.049000934,-0.29322869
2402200000,0.047720756,-0.29219192
2402400000,0.046158072,-0.29130462
2402600000,0.044866662,-0.29017565
2402800000,0.043622009,-0.28904566
2403000000,0.042297143,-0.28788167
2403200000,0.040971592,-0.28695068
2403400000,0.03946602,-0.28602633
2403600000,0.038056526,-0.28489891
2403800000,0.036782198,-0.28374994
2404000000,0.035493743,-0.28274632
2404200000,0.034134198,-0.28174973
2404400000,0.032701135,-0.28069323
2404600000,0.031325482,-0.27932429
2404800000,0.030318167,-0.27847281
2405000000,0.028917683,-0.27723858
2405200000,0.027514279,-0.27610627
2405400000,0.026247902,-0.27496821
2405600000,0.025010508,-0.27391186
2405800000,0.023435771,-0.27269828
2406000000,0.021974627,-0.27159953
2406200000,0.02067907,-0.27067181
2406400000,0.019654069,-0.26947162
2406600000,0.018166896,-0.26817131
2406800000,0.01687846,-0.26703978
2407000000,0.015535678,-0.265616
2407200000,0.014223276,-0.26461083
2407400000,0.013005846,-0.26330948
2407600000,0.011683304,-0.26226923
2407800000,0.0102595,-0.26086244
2408000000,0.0091624511,-0.25989342
2408200000,0.007968097,-0.25853014
2408400000,0.0065389127,-0.25734773
2408600000,0.0053036101,-0.2559343
2408800000,0.0038946674,-0.25475705
2409000000,0.0025318733,-0.25371742
2409200000,0.0013139258,-0.25237644
2409400000,5.9451471e-005,-0.25122824
2409600000,-0.0012545261,-0.24948758
2409800000,-0.0023779357,-0.24847145
2410000000,-0.0036192227,-0.24710858
2410200000,-0.0049693319,-0.24578075
2410400000,-0.0060554491,-0.24471216
2410600000,-0.0072441427,-0.24328141
2410800000,-0.0086861765,-0.24208067
2411000000,-0.010011518,-0.24040599
2411200000,-0.011163303,-0.23929432
2411400000,-0.012521316,-0.23807625
2411600000,-0.013751344,-0.23657827
2411800000,-0.014888347,-0.23536992
2412000000,-0.015994463,-0.23379767
2412200000,-0.017184095,-0.2327653
2412400000,-0.018384879,-0.23140721
2412600000,-0.019675188,-0.22988845
2412800000,-0.020760251,-0.22846745
2413000000,-0.022190629,-0.22709297
2413200000,-0.023115227,-0.22556707
2413400000,-0.024318295,-0.22424461
2413600000,-0.025546374,-0.222918
2413800000,-0.026782772,-0.22160093
2414000000,-0.027948691,-0.22022282
2414200000,-0.029072408,-0.21885237
2414400000,-0.030312954,-0.21734086
2414600000,-0.031600155,-0.21587917
2414800000,-0.032703474,-0.21430747
2415000000,-0.033701882,-0.21295427
2415200000,-0.03485417,-0.21153037
2415400000,-0.035950366,-0.21007527
2415600000,-0.037176661,-0.20873095
2415800000,-0.038255863,-0.20716731
2416000000,-0.039457154,-0.20561752
2416200000,-0.04059545,-0.20425072
2416400000,-0.041704185,-0.20266254
2416600000,-0.042662811,-0.20125782
2416800000,-0.043975998,-0.19993435
2417000000,-0.045037363,-0.19849114
2417200000,-0.046291318,-0.19689101
2417400000,-0.047351524,-0.19539809
2417600000,-0.048450798,-0.19388251
2417800000,-0.049530663,-0.19233261
2418000000,-0.050523058,-0.19076495
2418200000,-0.051738333,-0.18916759
2418400000,-0.05287395,-0.18785307
2418600000,-0.053868644,-0.18618338
2418800000,-0.055002142,-0.18475644
2419000000,-0.055887084,-0.18309221
2419200000,-0.057071634,-0.18161118
2419400000,-0.058093574,-0.17996474
2419600000,-0.059199236,-0.17847542
2419800000,-0.060255967,-0.17663401
2420000000,-0.061303493,-0.17532556
2420200000,-0.062263519,-0.17356643
2420400000,-0.063526861,-0.17190097
2420600000,-0.06448175,-0.1702911
2420800000,-0.065378405,-0.16882066
2421000000,-0.066483758,-0.16723311
2421200000,-0.067625888,-0.16573264
2421400000,-0.068610646,-0.16396537
2421600000,-0.069653146,-0.16260178
2421800000,-0.070711821,-0.16082628
2422000000,-0.071761057,-0.15896958
2422200000,-0.072757304,-0.15741333
2422400000,-0.073695995,-0.15578698
2422600000,-0.074649699,-0.15414906
2422800000,-0.075687908,-0.15249889
2423000000,-0.076553904,-0.15079308
2423200000,-0.077622734,-0.14910287
2423400000,-0.078646742,-0.14763935
2423600000,-0.079581589,-0.14557201
2423800000,-0.080397613,-0.1441526
2424000000,-0.081383117,-0.14228331
2424200000,-0.082250513,-0.14072846
2424400000,-0.083520636,-0.13901268
2424600000,-0.084226497,-0.13716842
2424800000,-0.085200891,-0.13537562
2425000000,-0.08627592,-0.13382505
2425200000,-0.087051935,-0.13206759
2425400000,-0.088046163,-0.13031735
2425600000,-0.088690922,-0.12842174
2425800000,-0.089733757,-0.12680575
2426000000,-0.090680622,-0.12527083
2426200000,-0.091444924,-0.1231994
2426400000,-0.092445962,-0.12164109
2426600000,-0.093165025,-0.11986505
2426800000,-0.094121076,-0.11818931
2427000000,-0.094981082,-0.1162145
2427200000,-0.095761254,-0.11448338
2427400000,-0.096605338,-0.11260252
2427600000,-0.097498782,-0.11102272
2427800000,-0.098391265,-0.1091377
2428000000,-0.099038668,-0.10749062
2428200000,-0.10002214,-0.10572747
2428400000,-0.10079964,-0.10385132
2428600000,-0.10170195,-0.10207812
2428800000,-0.10234677,-0.10013291
2429000000,-0.10306942,-0.098462
2429200000,-0.10394397,-0.096637346
2429400000,-0.10476653,-0.094677329
2429600000,-0.10555457,-0.092863716
2429800000,-0.10629036,-0.091063097
2430000000,-0.10700001,-0.089274272
2430200000,-0.10781019,-0.087414488
2430400000,-0.10860822,-0.08544036
2430600000,-0.10913672,-0.083717749
2430800000,-0.11005826,-0.081916422
2431000000,-0.11065757,-0.080095127
2431200000,-0.11138728,-0.078050278
2431400000,-0.11220528,-0.076271236
2431600000,-0.11289044,-0.074361965
2431800000,-0.11350068,-0.072757229
2432000000,-0.11421146,-0.070562854
2432200000,-0.11483639,-0.068726607
2432400000,-0.1153843,-0.066755392
2432600000,-0.11601865,-0.065012224
2432800000,-0.11665237,-0.06307169
2433000000,-0.11736248,-0.061240017
2433200000,-0.11802316,-0.059468668
2433400000,-0.11842313,-0.057576075
2433600000,-0.11913584,-0.055486925
2433800000,-0.11971043,-0.053643033
2434000000,-0.12022164,-0.051690266
2434200000,-0.12076584,-0.049692355
2434400000,-0.12129679,-0.048009634
2434600000,-0.122012,-0.046066422
2434800000,-0.12253268,-0.044134621
2435000000,-0.1230723,-0.042423747
2435200000,-0.12352265,-0.040470578
2435400000,-0.12400953,-0.038560718
2435600000,-0.12470407,-0.036780048
2435800000,-0.12499797,-0.034917142
2436000000,-0.12555729,-0.032925569
2436200000,-0.12602355,-0.030982736
2436400000,-0.12650363,-0.029170448
2436600000,-0.12679055,-0.027231067
2436800000,-0.12740308,-0.025504898
2437000000,-0.12790124,-0.023677003
2437200000,-0.12819427,-0.02176182
2437400000,-0.12867916,-0.019915735
2437600000,-0.12914492,-0.01799541
2437800000,-0.12977381,-0.016139382
2438000000,-0.13011339,-0.014154245
2438200000,-0.13045183,-0.012339384
2438400000,-0.13074075,-0.010436507
2438600000,-0.13127905,-0.0086891912
2438800000,-0.13170557,-0.0069489693
2439000000,-0.13208619,-0.0049850661
2439200000,-0.13256238,-0.0033143831
2439400000,-0.13292675,-0.0012664141
2439600000,-0.13331345,0.00046991452
2439800000,-0.13367081,0.0022331809
2440000000,-0.13397901,0.0043208888
2440200000,-0.13429897,0.0060643232
2440400000,-0.13456936,0.0079077836
2440600000,-0.13510074,0.0097721405
2440800000,-0.13541028,0.011693732
2441000000,-0.13568929,0.013660296
2441200000,-0.13617396,0.015226889
2441400000,-0.13650703,0.017274568
2441600000,-0.13675052,0.019070046
2441800000,-0.13721909,0.020903368
2442000000,-0.13751009,0.022839634
2442200000,-0.13776484,0.024634067
2442400000,-0.13784081,0.026483204
2442600000,-0.13818961,0.028268468
2442800000,-0.13833705,0.030162659
2443000000,-0.13888666,0.032061815
2443200000,-0.13898902,0.033721145
2443400000,-0.13936545,0.035372984
2443600000,-0.13974991,0.037453193
2443800000,-0.13990852,0.039442234
2444000000,-0.14015506,0.041191772
2444200000,-0.1403915,0.042966943
2444400000,-0.14046186,0.044873539
2444600000,-0.14066663,0.04660514
2444800000,-0.1408444,0.048364241
2445000000,-0.14122473,0.050309427
2445200000,-0.14128247,0.052001692
2445400000,-0.14155896,0.053695869
2445600000,-0.14174648,0.055568844
2445800000,-0.14188579,0.057357408
2446000000,-0.14201143,0.059293102
2446200000,-0.14243661,0.061127815
2446400000,-0.14250219,0.062863678
2446600000,-0.14254461,0.06466908
2446800000,-0.14290176,0.066614881
2447000000,-0.142997,0.068298213
2447200000,-0.14310516,0.070254616
2447400000,-0.14316717,0.071756721
2447600000,-0.14342958,0.073560849
2447800000,-0.14361595,0.075438939
2448000000,-0.14373745,0.077148274
2448200000,-0.14384016,0.078974329
2448400000,-0.14393857,0.080836125
2448600000,-0.14394757,0.082469575
2448800000,-0.14412118,0.084210187
2449000000,-0.14413455,0.085983008
2449200000,-0.14447895,0.087700501
2449400000,-0.14444086,0.089506336
2449600000,-0.14476605,0.091283493
2449800000,-0.14471596,0.092990056
2450000000,-0.14488904,0.094754905
2450200000,-0.14476089,0.096454725
2450400000,-0.1449168,0.098274648
2450600000,-0.14508116,0.099959485
2450800000,-0.14505681,0.10159846
2451000000,-0.14506495,0.10333753
2451200000,-0.14502262,0.10529384
